Exchange,Token,LotSize,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize
NFO,45525,75,NIFTY,NIFTY13MAR25C23450,2025-03-13,OPTIDX,CE,23450.0,0.05
NFO,45524,75,NIFTY,NIFTY13MAR25P23400,2025-03-13,OPTIDX,PE,23400.0,0.05
NFO,45523,75,NIFTY,NIFTY13MAR25C23400,2025-03-13,OPTIDX,CE,23400.0,0.05
NFO,45522,75,NIFTY,NIFTY13MAR25P23350,2025-03-13,OPTIDX,PE,23350.0,0.05
NFO,45521,75,NIFTY,NIFTY13MAR25C23350,2025-03-13,OPTIDX,CE,23350.0,0.05
NFO,45520,75,NIFTY,NIFTY13MAR25P23300,2025-03-13,OPTIDX,PE,23300.0,0.05
NFO,45519,75,NIFTY,NIFTY13MAR25C23300,2025-03-13,OPTIDX,CE,23300.0,0.05
NFO,45518,75,NIFTY,NIFTY13MAR25P23250,2025-03-13,OPTIDX,PE,23250.0,0.05
NFO,45517,75,NIFTY,NIFTY13MAR25C23250,2025-03-13,OPTIDX,CE,23250.0,0.05
NFO,45513,75,NIFTY,NIFTY13MAR25P23200,2025-03-13,OPTIDX,PE,23200.0,0.05
NFO,45510,75,NIFTY,NIFTY13MAR25C23200,2025-03-13,OPTIDX,CE,23200.0,0.05
NFO,45509,75,NIFTY,NIFTY13MAR25P23150,2025-03-13,OPTIDX,PE,23150.0,0.05
NFO,45504,75,NIFTY,NIFTY13MAR25C23150,2025-03-13,OPTIDX,CE,23150.0,0.05
NFO,45503,75,NIFTY,NIFTY13MAR25P23100,2025-03-13,OPTIDX,PE,23100.0,0.05
NFO,45492,75,NIFTY,NIFTY13MAR25C23100,2025-03-13,OPTIDX,CE,23100.0,0.05
NFO,45491,75,NIFTY,NIFTY13MAR25P23050,2025-03-13,OPTIDX,PE,23050.0,0.05
NFO,45490,75,NIFTY,NIFTY13MAR25C23050,2025-03-13,OPTIDX,CE,23050.0,0.05
NFO,45489,75,NIFTY,NIFTY13MAR25P23000,2025-03-13,OPTIDX,PE,23000.0,0.05
NFO,45488,75,NIFTY,NIFTY13MAR25C23000,2025-03-13,OPTIDX,CE,23000.0,0.05
NFO,45487,75,NIFTY,NIFTY13MAR25P22950,2025-03-13,OPTIDX,PE,22950.0,0.05
NFO,45486,75,NIFTY,NIFTY13MAR25C22950,2025-03-13,OPTIDX,CE,22950.0,0.05
NFO,45485,75,NIFTY,NIFTY13MAR25P22900,2025-03-13,OPTIDX,PE,22900.0,0.05
NFO,45484,75,NIFTY,NIFTY13MAR25C22900,2025-03-13,OPTIDX,CE,22900.0,0.05
NFO,45483,75,NIFTY,NIFTY13MAR25P22850,2025-03-13,OPTIDX,PE,22850.0,0.05
NFO,45482,75,NIFTY,NIFTY13MAR25C22850,2025-03-13,OPTIDX,CE,22850.0,0.05
NFO,45481,75,NIFTY,NIFTY13MAR25P22800,2025-03-13,OPTIDX,PE,22800.0,0.05
NFO,45480,75,NIFTY,NIFTY13MAR25C22800,2025-03-13,OPTIDX,CE,22800.0,0.05
NFO,45479,75,NIFTY,NIFTY13MAR25P22750,2025-03-13,OPTIDX,PE,22750.0,0.05
NFO,45478,75,NIFTY,NIFTY13MAR25C22750,2025-03-13,OPTIDX,CE,22750.0,0.05
NFO,45477,75,NIFTY,NIFTY13MAR25P22700,2025-03-13,OPTIDX,PE,22700.0,0.05
NFO,45476,75,NIFTY,NIFTY13MAR25C22700,2025-03-13,OPTIDX,CE,22700.0,0.05
NFO,45475,75,NIFTY,NIFTY13MAR25P22650,2025-03-13,OPTIDX,PE,22650.0,0.05
NFO,45474,75,NIFTY,NIFTY13MAR25C22650,2025-03-13,OPTIDX,CE,22650.0,0.05
NFO,45473,75,NIFTY,NIFTY13MAR25P22600,2025-03-13,OPTIDX,PE,22600.0,0.05
NFO,45472,75,NIFTY,NIFTY13MAR25C22600,2025-03-13,OPTIDX,CE,22600.0,0.05
NFO,45471,75,NIFTY,NIFTY13MAR25P22550,2025-03-13,OPTIDX,PE,22550.0,0.05
NFO,45470,75,NIFTY,NIFTY13MAR25C22550,2025-03-13,OPTIDX,CE,22550.0,0.05
NFO,45469,75,NIFTY,NIFTY13MAR25P22500,2025-03-13,OPTIDX,PE,22500.0,0.05
NFO,45467,75,NIFTY,NIFTY13MAR25C22500,2025-03-13,OPTIDX,CE,22500.0,0.05
NFO,45466,75,NIFTY,NIFTY13MAR25P22450,2025-03-13,OPTIDX,PE,22450.0,0.05
NFO,45464,75,NIFTY,NIFTY13MAR25C22450,2025-03-13,OPTIDX,CE,22450.0,0.05
NFO,45463,75,NIFTY,NIFTY13MAR25P22400,2025-03-13,OPTIDX,PE,22400.0,0.05
NFO,45462,75,NIFTY,NIFTY13MAR25C22400,2025-03-13,OPTIDX,CE,22400.0,0.05
NFO,45461,75,NIFTY,NIFTY13MAR25P22350,2025-03-13,OPTIDX,PE,22350.0,0.05
NFO,45460,75,NIFTY,NIFTY13MAR25C22350,2025-03-13,OPTIDX,CE,22350.0,0.05
NFO,45459,75,NIFTY,NIFTY13MAR25P22300,2025-03-13,OPTIDX,PE,22300.0,0.05
NFO,45458,75,NIFTY,NIFTY13MAR25C22300,2025-03-13,OPTIDX,CE,22300.0,0.05
NFO,45457,75,NIFTY,NIFTY13MAR25P22250,2025-03-13,OPTIDX,PE,22250.0,0.05
NFO,45453,75,NIFTY,NIFTY13MAR25C22250,2025-03-13,OPTIDX,CE,22250.0,0.05
NFO,45452,75,NIFTY,NIFTY13MAR25P22200,2025-03-13,OPTIDX,PE,22200.0,0.05
NFO,45450,75,NIFTY,NIFTY13MAR25C22200,2025-03-13,OPTIDX,CE,22200.0,0.05
NFO,45449,75,NIFTY,NIFTY13MAR25P22150,2025-03-13,OPTIDX,PE,22150.0,0.05
NFO,45446,75,NIFTY,NIFTY13MAR25C22150,2025-03-13,OPTIDX,CE,22150.0,0.05
NFO,45445,75,NIFTY,NIFTY13MAR25P22100,2025-03-13,OPTIDX,PE,22100.0,0.05
NFO,45444,75,NIFTY,NIFTY13MAR25C22100,2025-03-13,OPTIDX,CE,22100.0,0.05
NFO,45443,75,NIFTY,NIFTY13MAR25P22050,2025-03-13,OPTIDX,PE,22050.0,0.05
NFO,45442,75,NIFTY,NIFTY13MAR25C22050,2025-03-13,OPTIDX,CE,22050.0,0.05
NFO,45441,75,NIFTY,NIFTY13MAR25P22000,2025-03-13,OPTIDX,PE,22000.0,0.05
NFO,45440,75,NIFTY,NIFTY13MAR25C22000,2025-03-13,OPTIDX,CE,22000.0,0.05
NFO,45439,75,NIFTY,NIFTY13MAR25P21950,2025-03-13,OPTIDX,PE,21950.0,0.05
NFO,45438,75,NIFTY,NIFTY13MAR25C21950,2025-03-13,OPTIDX,CE,21950.0,0.05
NFO,45436,75,NIFTY,NIFTY13MAR25P21900,2025-03-13,OPTIDX,PE,21900.0,0.05
NFO,45435,75,NIFTY,NIFTY13MAR25C21900,2025-03-13,OPTIDX,CE,21900.0,0.05
NFO,45434,75,NIFTY,NIFTY13MAR25P21850,2025-03-13,OPTIDX,PE,21850.0,0.05
NFO,45433,75,NIFTY,NIFTY13MAR25C21850,2025-03-13,OPTIDX,CE,21850.0,0.05
NFO,45431,75,NIFTY,NIFTY13MAR25P21800,2025-03-13,OPTIDX,PE,21800.0,0.05
NFO,45430,75,NIFTY,NIFTY13MAR25C21800,2025-03-13,OPTIDX,CE,21800.0,0.05
NFO,45429,75,NIFTY,NIFTY13MAR25P21750,2025-03-13,OPTIDX,PE,21750.0,0.05
NFO,45428,75,NIFTY,NIFTY13MAR25C21750,2025-03-13,OPTIDX,CE,21750.0,0.05
NFO,45427,75,NIFTY,NIFTY13MAR25P21700,2025-03-13,OPTIDX,PE,21700.0,0.05
NFO,45426,75,NIFTY,NIFTY13MAR25C21700,2025-03-13,OPTIDX,CE,21700.0,0.05
NFO,45425,75,NIFTY,NIFTY13MAR25P21650,2025-03-13,OPTIDX,PE,21650.0,0.05
NFO,45423,75,NIFTY,NIFTY13MAR25C21650,2025-03-13,OPTIDX,CE,21650.0,0.05
NFO,45420,75,NIFTY,NIFTY13MAR25P21600,2025-03-13,OPTIDX,PE,21600.0,0.05
NFO,45419,75,NIFTY,NIFTY13MAR25C21600,2025-03-13,OPTIDX,CE,21600.0,0.05
NFO,45417,75,NIFTY,NIFTY13MAR25P21550,2025-03-13,OPTIDX,PE,21550.0,0.05
NFO,45416,75,NIFTY,NIFTY13MAR25C21550,2025-03-13,OPTIDX,CE,21550.0,0.05
NFO,45415,75,NIFTY,NIFTY13MAR25P21500,2025-03-13,OPTIDX,PE,21500.0,0.05
NFO,45414,75,NIFTY,NIFTY13MAR25C21500,2025-03-13,OPTIDX,CE,21500.0,0.05
NFO,45413,75,NIFTY,NIFTY13MAR25P21450,2025-03-13,OPTIDX,PE,21450.0,0.05
NFO,45412,75,NIFTY,NIFTY13MAR25C21450,2025-03-13,OPTIDX,CE,21450.0,0.05
NFO,45411,75,NIFTY,NIFTY13MAR25P21400,2025-03-13,OPTIDX,PE,21400.0,0.05
NFO,45410,75,NIFTY,NIFTY13MAR25C21400,2025-03-13,OPTIDX,CE,21400.0,0.05
NFO,45409,75,NIFTY,NIFTY13MAR25P21350,2025-03-13,OPTIDX,PE,21350.0,0.05
NFO,45408,75,NIFTY,NIFTY13MAR25C21350,2025-03-13,OPTIDX,CE,21350.0,0.05
NFO,45407,75,NIFTY,NIFTY13MAR25P21300,2025-03-13,OPTIDX,PE,21300.0,0.05
NFO,45406,75,NIFTY,NIFTY13MAR25C21300,2025-03-13,OPTIDX,CE,21300.0,0.05
NFO,45405,75,NIFTY,NIFTY13MAR25P21250,2025-03-13,OPTIDX,PE,21250.0,0.05
NFO,45404,75,NIFTY,NIFTY13MAR25C21250,2025-03-13,OPTIDX,CE,21250.0,0.05
NFO,45399,75,NIFTY,NIFTY13MAR25P21200,2025-03-13,OPTIDX,PE,21200.0,0.05
NFO,45398,75,NIFTY,NIFTY13MAR25C21200,2025-03-13,OPTIDX,CE,21200.0,0.05
NFO,45397,75,NIFTY,NIFTY13MAR25P21150,2025-03-13,OPTIDX,PE,21150.0,0.05
NFO,45396,75,NIFTY,NIFTY13MAR25C21150,2025-03-13,OPTIDX,CE,21150.0,0.05
NFO,45395,75,NIFTY,NIFTY13MAR25P21100,2025-03-13,OPTIDX,PE,21100.0,0.05
NFO,45394,75,NIFTY,NIFTY13MAR25C21100,2025-03-13,OPTIDX,CE,21100.0,0.05
NFO,45393,75,NIFTY,NIFTY13MAR25P21050,2025-03-13,OPTIDX,PE,21050.0,0.05
NFO,45392,75,NIFTY,NIFTY13MAR25C21050,2025-03-13,OPTIDX,CE,21050.0,0.05
NFO,45391,75,NIFTY,NIFTY13MAR25P21000,2025-03-13,OPTIDX,PE,21000.0,0.05
NFO,45390,75,NIFTY,NIFTY13MAR25C21000,2025-03-13,OPTIDX,CE,21000.0,0.05
NFO,45389,75,NIFTY,NIFTY13MAR25P20950,2025-03-13,OPTIDX,PE,20950.0,0.05
NFO,45388,75,NIFTY,NIFTY13MAR25C20950,2025-03-13,OPTIDX,CE,20950.0,0.05
NFO,45387,75,NIFTY,NIFTY13MAR25P20900,2025-03-13,OPTIDX,PE,20900.0,0.05
NFO,45386,75,NIFTY,NIFTY13MAR25C20900,2025-03-13,OPTIDX,CE,20900.0,0.05
NFO,45385,75,NIFTY,NIFTY13MAR25P20850,2025-03-13,OPTIDX,PE,20850.0,0.05
NFO,45384,75,NIFTY,NIFTY13MAR25C20850,2025-03-13,OPTIDX,CE,20850.0,0.05
NFO,45383,75,NIFTY,NIFTY13MAR25P20800,2025-03-13,OPTIDX,PE,20800.0,0.05
NFO,45372,75,NIFTY,NIFTY13MAR25C20800,2025-03-13,OPTIDX,CE,20800.0,0.05
NFO,45369,75,NIFTY,NIFTY13MAR25P20750,2025-03-13,OPTIDX,PE,20750.0,0.05
NFO,45365,75,NIFTY,NIFTY13MAR25C20750,2025-03-13,OPTIDX,CE,20750.0,0.05
NFO,45364,75,NIFTY,NIFTY13MAR25P20700,2025-03-13,OPTIDX,PE,20700.0,0.05
NFO,45363,75,NIFTY,NIFTY13MAR25C20700,2025-03-13,OPTIDX,CE,20700.0,0.05
NFO,45362,75,NIFTY,NIFTY13MAR25P20650,2025-03-13,OPTIDX,PE,20650.0,0.05
NFO,45356,75,NIFTY,NIFTY13MAR25C20650,2025-03-13,OPTIDX,CE,20650.0,0.05
NFO,45355,75,NIFTY,NIFTY13MAR25P20600,2025-03-13,OPTIDX,PE,20600.0,0.05
NFO,45354,75,NIFTY,NIFTY13MAR25C20600,2025-03-13,OPTIDX,CE,20600.0,0.05
NFO,45351,75,NIFTY,NIFTY13MAR25P20550,2025-03-13,OPTIDX,PE,20550.0,0.05
NFO,45346,75,NIFTY,NIFTY13MAR25C20550,2025-03-13,OPTIDX,CE,20550.0,0.05
NFO,45345,75,NIFTY,NIFTY13MAR25P20500,2025-03-13,OPTIDX,PE,20500.0,0.05
NFO,45344,75,NIFTY,NIFTY13MAR25C20500,2025-03-13,OPTIDX,CE,20500.0,0.05
NFO,45343,75,NIFTY,NIFTY13MAR25P20450,2025-03-13,OPTIDX,PE,20450.0,0.05
NFO,45342,75,NIFTY,NIFTY13MAR25C20450,2025-03-13,OPTIDX,CE,20450.0,0.05
NFO,45341,75,NIFTY,NIFTY13MAR25P20400,2025-03-13,OPTIDX,PE,20400.0,0.05
NFO,45336,75,NIFTY,NIFTY13MAR25C20400,2025-03-13,OPTIDX,CE,20400.0,0.05
NFO,45335,75,NIFTY,NIFTY13MAR25P20350,2025-03-13,OPTIDX,PE,20350.0,0.05
NFO,45330,75,NIFTY,NIFTY13MAR25C20350,2025-03-13,OPTIDX,CE,20350.0,0.05
NFO,45329,75,NIFTY,NIFTY13MAR25P20300,2025-03-13,OPTIDX,PE,20300.0,0.05
NFO,45328,75,NIFTY,NIFTY13MAR25C20300,2025-03-13,OPTIDX,CE,20300.0,0.05
NFO,45327,75,NIFTY,NIFTY13MAR25P20250,2025-03-13,OPTIDX,PE,20250.0,0.05
NFO,45324,75,NIFTY,NIFTY13MAR25C20250,2025-03-13,OPTIDX,CE,20250.0,0.05
NFO,45319,75,NIFTY,NIFTY13MAR25P20200,2025-03-13,OPTIDX,PE,20200.0,0.05
NFO,45318,75,NIFTY,NIFTY13MAR25C20200,2025-03-13,OPTIDX,CE,20200.0,0.05
NFO,45315,75,NIFTY,NIFTY13MAR25P20150,2025-03-13,OPTIDX,PE,20150.0,0.05
NFO,45308,75,NIFTY,NIFTY13MAR25C20150,2025-03-13,OPTIDX,CE,20150.0,0.05
NFO,45307,75,NIFTY,NIFTY13MAR25P20100,2025-03-13,OPTIDX,PE,20100.0,0.05
NFO,45304,75,NIFTY,NIFTY13MAR25C20100,2025-03-13,OPTIDX,CE,20100.0,0.05
NFO,45303,75,NIFTY,NIFTY13MAR25P20050,2025-03-13,OPTIDX,PE,20050.0,0.05
NFO,45298,75,NIFTY,NIFTY13MAR25C20050,2025-03-13,OPTIDX,CE,20050.0,0.05
NFO,45297,75,NIFTY,NIFTY13MAR25P20000,2025-03-13,OPTIDX,PE,20000.0,0.05
NFO,45295,75,NIFTY,NIFTY13MAR25C20000,2025-03-13,OPTIDX,CE,20000.0,0.05
NFO,45294,75,NIFTY,NIFTY13MAR25P19950,2025-03-13,OPTIDX,PE,19950.0,0.05
NFO,45291,75,NIFTY,NIFTY13MAR25C19950,2025-03-13,OPTIDX,CE,19950.0,0.05
NFO,45290,75,NIFTY,NIFTY13MAR25P19900,2025-03-13,OPTIDX,PE,19900.0,0.05
NFO,45278,75,NIFTY,NIFTY13MAR25C19900,2025-03-13,OPTIDX,CE,19900.0,0.05
NFO,45277,75,NIFTY,NIFTY13MAR25P19850,2025-03-13,OPTIDX,PE,19850.0,0.05
NFO,45276,75,NIFTY,NIFTY13MAR25C19850,2025-03-13,OPTIDX,CE,19850.0,0.05
NFO,45275,75,NIFTY,NIFTY13MAR25P19800,2025-03-13,OPTIDX,PE,19800.0,0.05
NFO,45274,75,NIFTY,NIFTY13MAR25C19800,2025-03-13,OPTIDX,CE,19800.0,0.05
NFO,45272,75,NIFTY,NIFTY13MAR25P19750,2025-03-13,OPTIDX,PE,19750.0,0.05
NFO,45271,75,NIFTY,NIFTY13MAR25C19750,2025-03-13,OPTIDX,CE,19750.0,0.05
NFO,45267,75,NIFTY,NIFTY13MAR25P19700,2025-03-13,OPTIDX,PE,19700.0,0.05
NFO,45247,75,NIFTY,NIFTY13MAR25C19700,2025-03-13,OPTIDX,CE,19700.0,0.05
NFO,45238,75,NIFTY,NIFTY13MAR25P19650,2025-03-13,OPTIDX,PE,19650.0,0.05
NFO,45237,75,NIFTY,NIFTY13MAR25C19650,2025-03-13,OPTIDX,CE,19650.0,0.05
NFO,45236,75,NIFTY,NIFTY13MAR25P19600,2025-03-13,OPTIDX,PE,19600.0,0.05
NFO,45235,75,NIFTY,NIFTY13MAR25C19600,2025-03-13,OPTIDX,CE,19600.0,0.05
NFO,45234,75,NIFTY,NIFTY13MAR25P19550,2025-03-13,OPTIDX,PE,19550.0,0.05
NFO,45233,75,NIFTY,NIFTY13MAR25C19550,2025-03-13,OPTIDX,CE,19550.0,0.05
NFO,45232,75,NIFTY,NIFTY13MAR25P19500,2025-03-13,OPTIDX,PE,19500.0,0.05
NFO,45231,75,NIFTY,NIFTY13MAR25C19500,2025-03-13,OPTIDX,CE,19500.0,0.05
NFO,45230,75,NIFTY,NIFTY13MAR25P19450,2025-03-13,OPTIDX,PE,19450.0,0.05
NFO,45229,75,NIFTY,NIFTY13MAR25C19450,2025-03-13,OPTIDX,CE,19450.0,0.05
NFO,45228,75,NIFTY,NIFTY13MAR25P19400,2025-03-13,OPTIDX,PE,19400.0,0.05
NFO,45227,75,NIFTY,NIFTY13MAR25C19400,2025-03-13,OPTIDX,CE,19400.0,0.05
NFO,45226,75,NIFTY,NIFTY13MAR25P19350,2025-03-13,OPTIDX,PE,19350.0,0.05
NFO,45225,75,NIFTY,NIFTY13MAR25C19350,2025-03-13,OPTIDX,CE,19350.0,0.05
NFO,45221,75,NIFTY,NIFTY13MAR25P19300,2025-03-13,OPTIDX,PE,19300.0,0.05
NFO,45199,75,NIFTY,NIFTY13MAR25C19300,2025-03-13,OPTIDX,CE,19300.0,0.05
NFO,45198,75,NIFTY,NIFTY13MAR25P19250,2025-03-13,OPTIDX,PE,19250.0,0.05
NFO,45197,75,NIFTY,NIFTY13MAR25C19250,2025-03-13,OPTIDX,CE,19250.0,0.05
NFO,45196,75,NIFTY,NIFTY13MAR25P19200,2025-03-13,OPTIDX,PE,19200.0,0.05
NFO,45195,75,NIFTY,NIFTY13MAR25C19200,2025-03-13,OPTIDX,CE,19200.0,0.05
NFO,45194,75,NIFTY,NIFTY13MAR25P19150,2025-03-13,OPTIDX,PE,19150.0,0.05
NFO,45174,75,NIFTY,NIFTY13MAR25C19150,2025-03-13,OPTIDX,CE,19150.0,0.05
NFO,45173,75,NIFTY,NIFTY13MAR25P19100,2025-03-13,OPTIDX,PE,19100.0,0.05
NFO,45172,75,NIFTY,NIFTY13MAR25C19100,2025-03-13,OPTIDX,CE,19100.0,0.05
NFO,45170,75,NIFTY,NIFTY13MAR25P19050,2025-03-13,OPTIDX,PE,19050.0,0.05
NFO,45164,75,NIFTY,NIFTY13MAR25C19050,2025-03-13,OPTIDX,CE,19050.0,0.05
NFO,45163,75,NIFTY,NIFTY13MAR25P19000,2025-03-13,OPTIDX,PE,19000.0,0.05
NFO,45154,75,NIFTY,NIFTY13MAR25C19000,2025-03-13,OPTIDX,CE,19000.0,0.05
NFO,45152,75,NIFTY,NIFTY13MAR25P18950,2025-03-13,OPTIDX,PE,18950.0,0.05
NFO,45150,75,NIFTY,NIFTY13MAR25C18950,2025-03-13,OPTIDX,CE,18950.0,0.05
NFO,45139,75,NIFTY,NIFTY13MAR25P18900,2025-03-13,OPTIDX,PE,18900.0,0.05
NFO,45138,75,NIFTY,NIFTY13MAR25C18900,2025-03-13,OPTIDX,CE,18900.0,0.05
NFO,45137,75,NIFTY,NIFTY13MAR25P18850,2025-03-13,OPTIDX,PE,18850.0,0.05
NFO,45130,75,NIFTY,NIFTY13MAR25C18850,2025-03-13,OPTIDX,CE,18850.0,0.05
NFO,45129,75,NIFTY,NIFTY13MAR25P18800,2025-03-13,OPTIDX,PE,18800.0,0.05
NFO,45126,75,NIFTY,NIFTY13MAR25C18800,2025-03-13,OPTIDX,CE,18800.0,0.05
NFO,45125,75,NIFTY,NIFTY13MAR25P18750,2025-03-13,OPTIDX,PE,18750.0,0.05
NFO,45119,75,NIFTY,NIFTY13MAR25C18750,2025-03-13,OPTIDX,CE,18750.0,0.05
NFO,45118,75,NIFTY,NIFTY13MAR25P18700,2025-03-13,OPTIDX,PE,18700.0,0.05
NFO,45117,75,NIFTY,NIFTY13MAR25C18700,2025-03-13,OPTIDX,CE,18700.0,0.05
NFO,45108,75,NIFTY,NIFTY13MAR25P18650,2025-03-13,OPTIDX,PE,18650.0,0.05
NFO,45107,75,NIFTY,NIFTY13MAR25C18650,2025-03-13,OPTIDX,CE,18650.0,0.05
NFO,45106,75,NIFTY,NIFTY13MAR25P18600,2025-03-13,OPTIDX,PE,18600.0,0.05
NFO,45103,75,NIFTY,NIFTY13MAR25C18600,2025-03-13,OPTIDX,CE,18600.0,0.05
NFO,45102,75,NIFTY,NIFTY13MAR25P18550,2025-03-13,OPTIDX,PE,18550.0,0.05
NFO,45101,75,NIFTY,NIFTY13MAR25C18550,2025-03-13,OPTIDX,CE,18550.0,0.05
NFO,45100,75,NIFTY,NIFTY13MAR25P18500,2025-03-13,OPTIDX,PE,18500.0,0.05
NFO,45099,75,NIFTY,NIFTY13MAR25C18500,2025-03-13,OPTIDX,CE,18500.0,0.05
NFO,45098,75,NIFTY,NIFTY13MAR25P18450,2025-03-13,OPTIDX,PE,18450.0,0.05
NFO,45096,75,NIFTY,NIFTY13MAR25C18450,2025-03-13,OPTIDX,CE,18450.0,0.05
NFO,45095,75,NIFTY,NIFTY13MAR25P18400,2025-03-13,OPTIDX,PE,18400.0,0.05
NFO,45091,75,NIFTY,NIFTY13MAR25C18400,2025-03-13,OPTIDX,CE,18400.0,0.05
NFO,45084,75,NIFTY,NIFTY13MAR25P18350,2025-03-13,OPTIDX,PE,18350.0,0.05
NFO,45078,75,NIFTY,NIFTY13MAR25C18350,2025-03-13,OPTIDX,CE,18350.0,0.05
NFO,43133,75,NIFTY,NIFTY13MAR25P17600,2025-03-13,OPTIDX,PE,17600.0,0.05
NFO,43132,75,NIFTY,NIFTY13MAR25C17600,2025-03-13,OPTIDX,CE,17600.0,0.05
NFO,35867,75,NIFTY,NIFTY13MAR25P18250,2025-03-13,OPTIDX,PE,18250.0,0.05
NFO,35866,75,NIFTY,NIFTY13MAR25C18250,2025-03-13,OPTIDX,CE,18250.0,0.05
NFO,35865,75,NIFTY,NIFTY13MAR25P18200,2025-03-13,OPTIDX,PE,18200.0,0.05
NFO,35860,75,NIFTY,NIFTY13MAR25C18200,2025-03-13,OPTIDX,CE,18200.0,0.05
NFO,35857,75,NIFTY,NIFTY13MAR25P18150,2025-03-13,OPTIDX,PE,18150.0,0.05
NFO,35856,75,NIFTY,NIFTY13MAR25C18150,2025-03-13,OPTIDX,CE,18150.0,0.05
NFO,35278,75,NIFTY,NIFTY13MAR25P17250,2025-03-13,OPTIDX,PE,17250.0,0.05
NFO,35277,75,NIFTY,NIFTY13MAR25C17250,2025-03-13,OPTIDX,CE,17250.0,0.05
NFO,35276,75,NIFTY,NIFTY13MAR25P17200,2025-03-13,OPTIDX,PE,17200.0,0.05
NFO,35273,75,NIFTY,NIFTY13MAR25C17200,2025-03-13,OPTIDX,CE,17200.0,0.05
NFO,35272,75,NIFTY,NIFTY13MAR25P17150,2025-03-13,OPTIDX,PE,17150.0,0.05
NFO,35271,75,NIFTY,NIFTY13MAR25C17150,2025-03-13,OPTIDX,CE,17150.0,0.05
NFO,35269,75,NIFTY,NIFTY13MAR25P17100,2025-03-13,OPTIDX,PE,17100.0,0.05
NFO,35268,75,NIFTY,NIFTY13MAR25C17100,2025-03-13,OPTIDX,CE,17100.0,0.05
NFO,35261,75,NIFTY,NIFTY13MAR25P17050,2025-03-13,OPTIDX,PE,17050.0,0.05
NFO,35260,75,NIFTY,NIFTY13MAR25C17050,2025-03-13,OPTIDX,CE,17050.0,0.05
NFO,35259,75,NIFTY,NIFTY13MAR25P17000,2025-03-13,OPTIDX,PE,17000.0,0.05
NFO,35256,75,NIFTY,NIFTY13MAR25C17000,2025-03-13,OPTIDX,CE,17000.0,0.05
NFO,35248,75,NIFTY,NIFTY13MAR25P16950,2025-03-13,OPTIDX,PE,16950.0,0.05
NFO,35246,75,NIFTY,NIFTY13MAR25C16950,2025-03-13,OPTIDX,CE,16950.0,0.05
NFO,35226,75,NIFTY,NIFTY13MAR25P16900,2025-03-13,OPTIDX,PE,16900.0,0.05
NFO,35210,75,NIFTY,NIFTY13MAR25C16900,2025-03-13,OPTIDX,CE,16900.0,0.05
NFO,35205,75,NIFTY,NIFTY13MAR25P16850,2025-03-13,OPTIDX,PE,16850.0,0.05
NFO,35204,75,NIFTY,NIFTY13MAR25C16850,2025-03-13,OPTIDX,CE,16850.0,0.05
NFO,35140,75,NIFTY,NIFTY13MAR25P18300,2025-03-13,OPTIDX,PE,18300.0,0.05
NFO,35139,75,NIFTY,NIFTY13MAR25C18300,2025-03-13,OPTIDX,CE,18300.0,0.05
NFO,35090,75,NIFTY,NIFTY13MAR25P17550,2025-03-13,OPTIDX,PE,17550.0,0.05
NFO,35086,75,NIFTY,NIFTY13MAR25C17550,2025-03-13,OPTIDX,CE,17550.0,0.05
NFO,65597,30,BANKNIFTY,BANKNIFTY27MAR25P64400,2025-03-27,OPTIDX,PE,64400.0,0.05
NFO,65596,30,BANKNIFTY,BANKNIFTY27MAR25C64400,2025-03-27,OPTIDX,CE,64400.0,0.05
NFO,65595,30,BANKNIFTY,BANKNIFTY27MAR25P64300,2025-03-27,OPTIDX,PE,64300.0,0.05
NFO,65594,30,BANKNIFTY,BANKNIFTY27MAR25C64300,2025-03-27,OPTIDX,CE,64300.0,0.05
NFO,65593,30,BANKNIFTY,BANKNIFTY27MAR25P64200,2025-03-27,OPTIDX,PE,64200.0,0.05
NFO,65592,30,BANKNIFTY,BANKNIFTY27MAR25C64200,2025-03-27,OPTIDX,CE,64200.0,0.05
NFO,65591,30,BANKNIFTY,BANKNIFTY27MAR25P64100,2025-03-27,OPTIDX,PE,64100.0,0.05
NFO,65590,30,BANKNIFTY,BANKNIFTY27MAR25C64100,2025-03-27,OPTIDX,CE,64100.0,0.05
NFO,65589,30,BANKNIFTY,BANKNIFTY27MAR25P63900,2025-03-27,OPTIDX,PE,63900.0,0.05
NFO,65588,30,BANKNIFTY,BANKNIFTY27MAR25C63900,2025-03-27,OPTIDX,CE,63900.0,0.05
NFO,65577,30,BANKNIFTY,BANKNIFTY27MAR25P63800,2025-03-27,OPTIDX,PE,63800.0,0.05
NFO,65576,30,BANKNIFTY,BANKNIFTY27MAR25C63800,2025-03-27,OPTIDX,CE,63800.0,0.05
NFO,65575,30,BANKNIFTY,BANKNIFTY27MAR25P63700,2025-03-27,OPTIDX,PE,63700.0,0.05
NFO,65574,30,BANKNIFTY,BANKNIFTY27MAR25C63700,2025-03-27,OPTIDX,CE,63700.0,0.05
NFO,65573,30,BANKNIFTY,BANKNIFTY27MAR25P63600,2025-03-27,OPTIDX,PE,63600.0,0.05
NFO,65572,30,BANKNIFTY,BANKNIFTY27MAR25C63600,2025-03-27,OPTIDX,CE,63600.0,0.05
